0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,6,0,0,0,0,0,0,0,5,1,1801469956.990801,0.0,0.0
0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,3,0,0,1,5,5,1,4,0,0,0,0,0,5,9,2,2823975.271712265,26403379.0,273100000.0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,5,2,4,1,0,0,0,0,0,5,5,5,67026012.05427472,20299287.0,61400000.0
0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,4,5,6,3,0,0,0,0,0,4,7,0,8041348.573043526,24198032.0,273100000.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,1,7,4,0,0,1,0,0,4,6,3,3307419.910320187,32724179.0,30700000.0
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,3,0,0,0,7,1,6,1,0,0,1,0,0,2,5,4,7705430.273406457,26620087.0,213300000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,7,6,7,2,0,0,0,0,0,4,7,7,23963253.535298675,22167818.0,92100000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,10,6,7,2,0,0,2,0,0,5,4,7,0.0,29499898.0,92100000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,4,2,2,1,0,0,1,0,0,5,5,5,23797889.913403854,26620087.0,92100000.0
0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,3,0,0,0,5,2,7,1,0,0,0,0,0,4,1,4,2823975.271712265,20299287.0,334500000.0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,0,0,1,5,6,0,0,0,0,0,0,5,6,6,226845411.9993294,0.0,61400000.0
0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,3,0,0,1,4,5,6,0,0,0,0,0,0,1,5,7,20332168.341734685,0.0,425000000.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,6,6,6,2,0,0,2,0,0,4,6,6,22231788.277922817,29499898.418325532,61400000.0
0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,3,1,0,2,2,5,1,0,0,0,0,0,0,3,5,5,19552682.01425852,0.0,455700000.0
0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,5,3,6,1,0,0,0,0,0,1,1,2,0.0,20299287.62732069,711800000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,1,6,4,0,0,2,0,0,4,1,4,23543222.375731066,33735459.0,0.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,5,2,6,4,0,0,2,0,0,4,7,4,0.0,33735459.0,30700000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,1,6,1,0,0,0,0,0,2,10,5,912266071.1217402,20299287.0,0.0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,5,7,2,0,0,0,0,0,4,6,5,46195041.81322149,22167818.0,61400000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,3,6,1,1,0,0,2,0,0,6,2,5,20490470.00308367,27631367.0,92100000.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,2,6,7,4,0,0,0,0,0,2,9,7,23963253.535298675,26403379.0,30700000.0
0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,5,5,9,0,0,0,0,0,0,3,6,1,18916865.36372875,0.0,711800000.0
0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,3,0,0,1,6,10,8,2,0,0,0,0,0,4,5,5,7715278.286227544,22167818.0,303800000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,6,6,0,0,1,0,0,4,2,5,3307419.910320187,37719598.0,0.0
0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,4,5,6,1,0,0,1,0,0,7,6,5,0.0,26620087.0,334500000.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,5,7,1,0,0,0,0,0,5,5,6,278118487.02028894,20299287.0,30700000.0
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,3,0,0,2,6,6,0,0,0,0,1,0,0,5,5,5,21867477.996517837,6320800.0,213300000.0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4,4,7,0,0,0,1,0,0,3,6,5,215846943.0383072,6320800.0,61400000.0
0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3,0,0,0,7,1,6,1,0,0,0,0,0,5,6,6,28993513.38051924,20299287.0,182600000.0
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,3,0,0,1,6,5,9,2,0,0,1,0,0,2,1,5,3066371.984816437,28488618.0,213300000.0
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,3,0,0,1,0,1,9,1,0,0,0,0,0,2,6,6,12760113.954240752,20299287.0,213300000.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,6,1,6,3,0,0,0,0,0,5,6,5,47069822.50760563,24198032.0,30700000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,7,5,0,0,2,0,0,5,5,4,5389059.88036807,36130477.0,0.0
0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,3,0,0,0,5,1,6,0,0,0,1,0,0,1,6,1,18952900.32457521,6320800.0,455700000.0
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,1,5,2,6,4,0,0,0,0,0,2,7,2,8121055.665650733,26403379.0,151900000.0
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,6,5,9,0,0,0,2,0,0,2,1,5,19857263.357687622,7332080.0,213300000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,5,6,5,0,0,1,0,0,2,2,5,8696479.790688258,35119197.0,0.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,2,0,0,0,0,0,2,5,5,87715212.49499513,22167818.0,30700000.0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,1,0,6,6,6,3,0,0,1,0,0,5,1,0,3307419.910320187,30518832.0,61400000.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,5,1,3,0,0,0,0,0,5,2,7,23963253.535298675,24198032.0,61400000.0
0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,5,5,9,0,0,0,0,0,0,1,1,1,4303599.282487374,0.0,967900000.0
0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,5,4,2,0,0,0,0,0,2,5,4,0.0,22167818.0,681100000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,9,1,2,0,0,0,0,0,2,5,5,355169825.11674386,22167818.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,3,0,0,0,0,0,2,10,0,90642765.92365304,24198032.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,4,0,0,0,0,0,5,10,6,47506475.91102974,26403379.0,0.0
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3,0,0,0,2,5,0,3,0,0,0,0,0,5,2,7,8121055.665650733,24198032.0,182600000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,2,4,6,0,0,0,0,0,2,5,4,23963253.535298675,31398797.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,5,0,5,0,0,0,0,0,3,4,5,29352313.415666744,28798397.0,0.0
0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,3,0,0,0,1,5,1,3,0,0,0,0,0,3,6,3,615047.6915379342,24198032.0,394300000.0
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,1,6,5,0,0,0,0,0,2,5,6,2823975.271712265,28798397.0,242400000.0
0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,2,5,6,2,0,0,0,0,0,5,5,4,615047.6915379342,22167818.0,425000000.0
0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,3,0,0,1,1,2,7,1,0,0,0,0,0,2,5,4,615047.6915379342,20299287.0,455700000.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,3,0,0,2,0,0,2,6,2,23106568.972306952,31530112.0,30700000.0
0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,5,5,10,0,0,0,1,0,0,6,1,2,19224056.712291583,6320800.0,334500000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,3,7,6,0,0,2,0,0,5,6,4,0.0,38730877.0,0.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,5,1,6,0,0,0,2,0,0,5,4,7,35204787.81123866,7332080.0,92100000.0
